carID,brand,model,year,mileage,tax,mpg,engineSize,price,transmission,fuelType
18428,bmw, 6 Series,2015,37175,160,49.6,3,20172,Semi-Auto,Diesel
19614,ford, Tourneo Custom,2019,100,145,30.1,2,29999,Manual,Diesel
16910,hyundi, Santa Fe,2014,52236,205,46.3,2.2,13991,Manual,Diesel
14068,vw, Arteon,2019,500,145,40.4,1.5,23450,Automatic,Petrol
16085,bmw, X4,2019,7272,150,42.8,2,33998,Semi-Auto,Diesel
17858,vw, Arteon,2019,5907,145,32.8,2,26490,Automatic,Petrol
18819,vw, Arteon,2019,2917,145,44.1,2,30990,Automatic,Diesel
12031,merc, V Class,2019,10,145,45.6,2.2,50640,Automatic,Diesel
17535,skoda, Yeti,2016,23185,125,51.4,1.2,12995,Semi-Auto,Petrol
15466,toyota, Hilux,2019,17200,260,36.2,2.4,24995,Automatic,Diesel
17197,hyundi, IX20,2015,27000,125,50.4,1.4,6995,Manual,Petrol
16423,ford, Edge,2019,4921,145,37.2,2,36000,Automatic,Diesel
18908,merc, M Class,2010,106800,555,31,3,9995,Automatic,Diesel
18092,skoda, Scala,2020,1234,150,49.6,1,15990,Manual,Petrol
15497,vw, CC,2015,32878,125,56.5,2,12999,Semi-Auto,Diesel
18137,bmw, X7,2019,2567,145,24.8,3,69146,Automatic,Petrol
15563,ford, Grand C-MAX,2017,26967,30,54.3,1,10850,Manual,Petrol
19276,hyundi, Santa Fe,2019,5931,145,39.2,2.2,34000,Semi-Auto,Diesel
12246,hyundi, IX20,2016,20347,125,50.4,1.4,7327,Manual,Petrol
12660,merc, SLK,2001,42087,325,30,2.3,4490,Automatic,Petrol
18151,hyundi, I40,2014,46152,30,62.8,1.7,7498,Manual,Diesel
17399,hyundi, I800,2017,18000,330,33.6,2.5,15499,Automatic,Diesel
13303,vauxhall, Combo Life,2020,3218,145,50.4,1.5,19500,Manual,Diesel
18735,hyundi, Santa Fe,2017,50595,235,42.8,2.2,18495,Semi-Auto,Diesel
12509,audi, RS4,2014,60000,555,26.4,4.2,25975,Manual,Petrol
12032,hyundi, I800,2018,21600,150,33.6,2.5,16790,Automatic,Diesel
18694,vauxhall, Zafira Tourer,2017,15843,200,41.5,1.4,10795,Manual,Petrol
15218,hyundi, Santa Fe,2019,13100,145,39.8,2.2,29490,Automatic,Diesel
13710,skoda, Kamiq,2019,452,145,52.3,1.6,20991,Semi-Auto,Diesel
12471,merc, V Class,2020,2859,145,36.2,2,43950,Semi-Auto,Diesel
17868,skoda, Kamiq,2019,50,145,43.5,1.5,21750,Semi-Auto,Petrol
14897,merc, V Class,2017,34564,145,44.8,2.1,54990,Automatic,Diesel
17587,vw, Caravelle,2011,53000,325,34.4,2,22995,Automatic,Diesel
14114,ford, Galaxy,2010,92000,200,49.6,2,6995,Manual,Diesel
16495,merc, GL Class,2015,45712,330,36.2,3,29865,Automatic,Diesel
15120,merc, CLS Class,2015,40270,160,51.4,3,20412,Semi-Auto,Diesel
19102,hyundi, I40,2019,10,145,52.3,1.6,16500,Manual,Diesel
17390,skoda, Yeti,2010,101145,160,44.1,1.2,4399,Manual,Petrol
14632,merc, CLS Class,2015,51974,125,57.7,2.1,17499,Automatic,Diesel
16836,skoda, Rapid,2017,33402,150,61.4,1,9891,Manual,Petrol
12481,skoda, Scala,2019,5449,150,45.6,1.5,15995,Semi-Auto,Petrol
18272,vw, Caddy Maxi Life,2019,13309,150,58.9,2,18990,Semi-Auto,Diesel
16476,skoda, Kamiq,2020,11,150,46.3,1.5,21000,Manual,Petrol
17371,hyundi, Santa Fe,2019,1791,145,39.2,2.2,32450,Automatic,Diesel
16098,bmw, X6,2019,1500,145,34.9,3,55995,Semi-Auto,Diesel
18489,audi, A8,2018,15486,145,50.4,3,34700,Automatic,Diesel
13962,vw, Arteon,2019,8988,145,48.7,1.5,22692,Automatic,Petrol
13208,bmw, M4,2018,16000,150,34,3,36440,Automatic,Petrol
15535,bmw, i3,2017,10839,0,470.8,0,21898,Automatic,Hybrid
14341,vauxhall, Zafira Tourer,2017,28565,145,41.5,1.4,11199,Manual,Petrol
16957,skoda, Roomster,2011,56000,145,49.6,1.2,4495,Automatic,Petrol
15063,hyundi, IX35,2014,50664,145,53.3,1.7,7840,Manual,Diesel
15727,vw, Tiguan Allspace,2019,7442,145,38.7,2,27995,Semi-Auto,Diesel
15299,vw, Caravelle,2019,14751,145,32.8,2,45990,Semi-Auto,Diesel
19240,vw, Arteon,2019,10,145,52.3,2,27798,Manual,Diesel
14625,hyundi, IX20,2016,20063,125,50.4,1.4,8790,Manual,Petrol
19164,vauxhall, Zafira Tourer,2017,8131,145,41.5,1.4,11400,Manual,Petrol
15249,vw, Scirocco,2015,47313,30,57.6,2,12500,Automatic,Diesel
15546,bmw, Z4,2019,8998,145,38.7,2,27950,Semi-Auto,Petrol
16068,merc, X-CLASS,2018,14500,260,35.8,2.3,33000,Automatic,Diesel
17727,bmw, X6,2020,7486,145,34.9,3,56000,Automatic,Diesel
15081,vauxhall, GTC,2015,36429,160,44.8,1.6,7999,Manual,Petrol
19479,ford, Puma,2019,2000,145,50.4,1,24000,Manual,Petrol
19269,merc, S Class,2018,1952,145,34,4,82099,Automatic,Petrol
12117,ford, Grand C-MAX,2017,10295,30,58.9,1.5,10499,Semi-Auto,Diesel
15311,ford, Tourneo Custom,2015,13016,235,42.2,2.2,18498,Manual,Diesel
13964,vw, Beetle,2014,11000,30,65.7,1.6,11495,Manual,Diesel
18672,ford, Edge,2019,1657,145,40.4,2,27499,Automatic,Diesel
17258,toyota, GT86,2016,14000,260,36.2,2,17500,Manual,Petrol
15866,merc, CLS Class,2019,12000,145,47.9,2.9,42000,Semi-Auto,Diesel
14422,audi, A8,2018,12640,150,50.4,3,34500,Semi-Auto,Diesel
13382,vw, Amarok,2019,12500,260,36.2,3,36990,Automatic,Diesel
16509,skoda, Yeti,2014,38000,160,44.8,1.2,9000,Semi-Auto,Petrol
15976,vw, CC,2016,19000,30,62.8,2,13000,Manual,Diesel
14216,ford, Edge,2016,29808,160,48.7,2,17800,Manual,Diesel
14127,vauxhall, Zafira Tourer,2017,16107,145,41.5,1.4,12200,Manual,Petrol
17994,bmw, Z4,2019,1817,145,38.7,2,29980,Semi-Auto,Petrol
12206,vauxhall, Combo Life,2019,14500,145,53.3,1.5,15999,Manual,Diesel
15412,vw, Amarok,2019,19841,265,33.6,3,27990,Automatic,Diesel
19259,vw, Shuttle,2018,30803,145,47.1,2,19498,Manual,Diesel
15862,ford, Edge,2017,10088,145,48.7,2,21197,Automatic,Diesel
12035,toyota, Prius,2019,3650,140,217.3,1.8,27999,Automatic,Hybrid
15878,skoda, Scala,2019,6000,145,47.1,1,15899,Automatic,Petrol
12267,bmw, Z4,2003,70000,325,29.7,3,3495,Automatic,Petrol
12903,vw, Amarok,2019,2569,260,33.6,3,31995,Automatic,Diesel
13032,hyundi, Santa Fe,2017,19049,200,47.1,2.2,18990,Manual,Diesel
13253,audi, A8,2018,7500,145,50.4,3,37970,Semi-Auto,Diesel
15957,merc, S Class,2014,31385,200,48.7,3,25991,Automatic,Diesel
18244,hyundi, I40,2017,14799,150,67.3,1.7,11470,Manual,Diesel
16187,merc, V Class,2019,20981,145,46.3,2.1,19950,Manual,Diesel
12737,hyundi, I800,2018,35460,145,28,2.5,15794,Automatic,Diesel
16398,ford, Tourneo Connect,2015,15518,260,35.3,1.6,11495,Automatic,Petrol
12565,ford, Tourneo Custom,2017,36000,145,44.8,2,20000,Manual,Diesel
12803,hyundi, I40,2019,1000,145,53.3,1.6,21000,Semi-Auto,Diesel
15438,audi, Q8,2019,10000,145,33.6,3,51990,Automatic,Diesel
19310,toyota, Prius,2009,40954,10,65.7,1.5,5750,Automatic,Hybrid
13696,toyota, GT86,2020,339,145,33.2,2,24990,Manual,Petrol
18324,ford, Puma,2019,3021,145,50.4,1,25695,Manual,Petrol
17768,hyundi, IX20,2017,9604,145,50.4,1.4,9998,Manual,Petrol
15364,vw, Tiguan Allspace,2019,13108,150,30.7,2,31990,Semi-Auto,Petrol
12512,skoda, Scala,2019,451,145,57.7,1.6,15485,Manual,Diesel
12636,ford, Grand C-MAX,2016,39460,30,64.2,1.5,9998,Manual,Diesel
19340,merc, CLA Class,2019,14024,145,51.4,2.1,25480,Automatic,Diesel
19541,skoda, Yeti,2013,46569,165,44.1,1.2,8990,Semi-Auto,Petrol
18706,vauxhall, GTC,2015,25100,160,47.1,1.4,8998,Manual,Petrol
17749,skoda, Rapid,2016,42379,20,60.1,1.2,6995,Manual,Petrol
12486,vauxhall, Combo Life,2019,6797,145,53.3,1.5,14298,Manual,Diesel
17407,ford, KA,2015,15850,30,57.7,1.2,6200,Manual,Petrol
18439,ford, Galaxy,2018,28425,145,52.3,2,18290,Automatic,Diesel
17728,vw, Amarok,2019,18000,265,28.3,3,28991,Automatic,Diesel
12847,audi, RS3,2016,29920,300,34.9,2.5,29888,Semi-Auto,Petrol
13815,bmw, X6,2015,31100,205,44.8,3,29889,Automatic,Diesel
17939,ford, Grand C-MAX,2018,18961,145,58.9,1.5,12999,Automatic,Diesel
14338,merc, M Class,2013,41366,300,39.2,3,16770,Semi-Auto,Diesel
15778,vw, Arteon,2019,1500,145,32.8,2,31000,Semi-Auto,Petrol
14713,audi, A8,2015,40275,200,47.9,3,17591,Automatic,Diesel
18991,ford, Grand C-MAX,2018,18614,145,54.3,1,14000,Manual,Petrol
14443,skoda, Yeti,2016,52968,125,51.4,1.2,10460,Manual,Petrol
17875,ford, Puma,2020,2075,145,50.4,1,19970,Manual,Petrol
13388,vw, Arteon,2019,50,145,52.3,2,24750,Manual,Diesel
12941,ford, Tourneo Custom,2018,30732,145,32.5,2,17495,Manual,Diesel
17202,bmw, 6 Series,2008,94000,305,39.2,3,8499,Automatic,Diesel
15999,bmw, M4,2016,27523,300,34,3,30990,Semi-Auto,Petrol
13497,skoda, Scala,2020,100,150,50.4,1,15980,Manual,Petrol
17744,merc, GLB Class,2020,50,145,44.8,2,38990,Semi-Auto,Diesel
14164,bmw, Z4,2019,8626,145,38.7,2,31450,Semi-Auto,Petrol
14022,merc, GL Class,2017,25462,145,56.5,2.1,24999,Automatic,Diesel
15817,bmw, X6,2017,16867,145,47.1,3,33542,Semi-Auto,Diesel
12479,hyundi, Santa Fe,2019,100,145,39.2,2.2,35985,Automatic,Diesel
19566,ford, Galaxy,2016,10128,125,56.5,2,18290,Manual,Diesel
15570,vauxhall, Combo Life,2019,4528,145,42.2,1.2,14750,Manual,Petrol
13579,merc, X-CLASS,2019,10000,260,35.8,2.3,30000,Automatic,Diesel
12943,hyundi, IX35,2011,48528,300,39.2,2,7799,Automatic,Diesel
14823,ford, KA,2015,17328,30,57.7,1.2,4745,Manual,Petrol
16499,bmw, M4,2020,7,145,32.5,3,49490,Semi-Auto,Petrol
16148,bmw, X6,2019,11330,145,33.2,3,68522,Semi-Auto,Diesel
12899,skoda, Scala,2019,5697,145,54.3,1.6,18295,Automatic,Diesel
12288,merc, CLS Class,2018,17663,145,48.7,2.9,31026,Automatic,Diesel
17446,merc, GL Class,2016,17909,145,50.4,1.6,18295,Automatic,Petrol
12756,merc, S Class,2012,72700,235,41.5,3,12995,Automatic,Diesel
17559,merc, GLS Class,2018,9182,145,37.2,3,46998,Semi-Auto,Diesel
15251,hyundi, IX20,2017,13675,145,64.2,1.6,8750,Manual,Diesel
13512,bmw, X4,2016,28466,200,47.9,3,24999,Automatic,Diesel
18886,hyundi, IX20,2016,53220,125,50.4,1.4,7484,Manual,Petrol
18515,vauxhall, Antara,2013,45000,235,44.1,2.2,8495,Manual,Diesel
18635,merc, GL Class,2018,25458,145,48.7,1.6,17699,Manual,Petrol
12148,hyundi, IX20,2017,37682,30,64.2,1.6,8650,Manual,Diesel
13198,bmw, M4,2016,34209,300,34,3,29998,Semi-Auto,Petrol
16445,toyota, GT86,2019,1557,150,33.2,2,23995,Manual,Petrol
13894,vauxhall, Agila,2004,62000,145,43.5,1,1395,Manual,Petrol
17347,audi, A8,2016,25691,200,47.9,3,26000,Semi-Auto,Diesel
14898,audi, R8,2019,7800,145,21.4,5.2,119995,Semi-Auto,Petrol
16911,audi, RS3,2018,5431,145,34,2.5,39995,Semi-Auto,Petrol
19108,audi, A8,2013,43903,235,44.1,3,15316,Automatic,Diesel
13635,hyundi, Santa Fe,2017,26551,150,42.8,2.2,22480,Semi-Auto,Diesel
16770,bmw, Z4,2019,1501,145,37.2,2,35995,Semi-Auto,Petrol
18249,merc, M Class,2015,44529,205,39.2,2.1,20500,Automatic,Diesel
14112,merc, CLS Class,2015,34063,145,56.5,2.1,17100,Automatic,Diesel
18245,ford, KA,2017,12950,145,57.7,1.2,8000,Manual,Petrol
15119,toyota, Verso,2017,31556,160,43.5,1.8,15400,Automatic,Petrol
16857,merc, CLS Class,2016,35825,125,57.7,2.1,19749,Semi-Auto,Diesel
16590,vauxhall, Combo Life,2018,13720,145,53.3,1.5,15000,Manual,Diesel
12908,ford, Galaxy,2018,9041,145,53.3,2,22000,Automatic,Diesel
14610,audi, R8,2015,23924,570,22.8,4.2,54945,Automatic,Petrol
15949,skoda, Scala,2019,849,145,49.6,1,15995,Manual,Petrol
18028,merc, S Class,2018,17587,145,40.9,3,49980,Automatic,Petrol
15828,audi, RS4,2019,5121,145,29.1,2.9,59990,Automatic,Petrol
16988,bmw, 6 Series,2019,16935,145,47.9,3,34442,Semi-Auto,Diesel
15267,hyundi, Santa Fe,2017,26711,200,47.1,2.2,19495,Manual,Diesel
18353,skoda, Kamiq,2019,1500,145,47.9,1,17495,Manual,Petrol
15181,merc, CLA Class,2017,31949,150,58.9,2.1,20480,Automatic,Diesel
16492,merc, M Class,2014,43729,300,39.2,3,17995,Semi-Auto,Diesel
14725,merc, M Class,2013,61363,200,44.8,2.1,15200,Semi-Auto,Diesel
18593,skoda, Scala,2019,15,145,54.3,1.6,18498,Semi-Auto,Diesel
19279,vauxhall, Combo Life,2019,2592,145,50.4,1.5,15950,Automatic,Diesel
15136,hyundi, IX35,2014,21187,200,41.5,1.6,9289,Manual,Petrol
13010,skoda, Rapid,2017,18024,0,74.3,1.6,8850,Manual,Diesel
18612,vw, Scirocco,2015,54045,30,53.3,2,13995,Manual,Diesel
16411,vw, Tiguan Allspace,2019,9000,145,46.3,2,23495,Manual,Petrol
17651,toyota, Hilux,2017,85141,260,40.4,2.4,20388,Manual,Diesel
16594,skoda, Kamiq,2019,1510,145,47.1,1,22503,Manual,Petrol
19067,vw, Arteon,2017,23559,145,47.1,2,21550,Semi-Auto,Petrol
12406,merc, M Class,2010,92000,555,32.5,3,9000,Automatic,Diesel
12074,merc, GL Class,2017,8442,145,56.5,2.1,26499,Automatic,Diesel
17848,hyundi, I800,2018,31360,145,28,2.5,16995,Automatic,Diesel
17085,vw, Arteon,2019,5021,145,44.1,2,29995,Semi-Auto,Diesel
16544,ford, Edge,2017,29000,150,47.9,2,22450,Semi-Auto,Diesel
14839,ford, Grand C-MAX,2017,36730,30,54.3,1,10979,Manual,Petrol
18071,hyundi, IX35,2014,42630,145,53.3,1.7,8300,Manual,Diesel
17553,vw, Scirocco,2013,66000,30,62.8,2,9495,Manual,Diesel
17466,merc, SLK,2006,65000,565,28,3.5,6850,Automatic,Petrol
17062,bmw, X4,2017,25350,200,47.9,3,26995,Semi-Auto,Diesel
12976,skoda, Kamiq,2019,4259,145,47.9,1,16999,Manual,Petrol
17244,skoda, Scala,2020,3000,150,44.8,1.5,22500,Semi-Auto,Petrol
15804,hyundi, IX20,2016,20760,125,50.4,1.4,7998,Manual,Petrol
16219,ford, KA,2014,21303,30,57.7,1.2,4499,Manual,Petrol
13667,merc, GL Class,2016,9780,20,67.3,2.1,16299,Manual,Diesel
17537,audi, R8,2019,1000,145,32.8,5.2,135000,Automatic,Petrol
17357,bmw, X7,2019,5665,145,31.4,3,71000,Semi-Auto,Diesel
18418,skoda, Kamiq,2019,2442,145,44.1,1.5,18990,Semi-Auto,Petrol
17802,vw, Caravelle,2020,5000,145,34,2,50995,Semi-Auto,Diesel
16897,merc, V Class,2019,236,145,36.2,2,45480,Semi-Auto,Diesel
14785,vw, Scirocco,2015,27148,30,53.3,2,12799,Manual,Diesel
16275,vw, Shuttle,2019,14818,145,32.8,2,27950,Semi-Auto,Diesel
18189,skoda, Kamiq,2019,2385,145,47.9,1,19895,Manual,Petrol
14956,toyota, Avensis,2016,17781,165,47.1,1.8,14495,Automatic,Petrol
13699,merc, CLA Class,2016,48292,125,51.4,1.6,14991,Manual,Petrol
12787,ford, Edge,2018,25270,150,47.9,2,23495,Semi-Auto,Diesel
18957,audi, RS5,2019,7800,145,29.7,2.9,55990,Automatic,Petrol
15556,ford, KA,2019,2889,145,43.5,1.2,10999,Manual,Petrol
12400,ford, Galaxy,2016,40080,125,56.5,2,18250,Manual,Diesel
16304,toyota, GT86,2013,50584,265,36.2,2,11575,Manual,Petrol
12975,vw, Scirocco,2017,22989,160,44.1,2,14736,Automatic,Petrol
17608,hyundi, IX20,2017,15956,145,50.4,1.4,8780,Manual,Petrol
15141,bmw, M3,2015,42000,300,34,3,29750,Automatic,Petrol
13270,merc, CLS Class,2013,60090,200,46.3,3,11998,Semi-Auto,Diesel
18012,ford, Fusion,2007,62233,200,42.8,1.6,2299,Manual,Petrol
17906,vw, CC,2012,84303,30,60.1,2,6895,Manual,Diesel
17307,toyota, Prius,2014,51141,0,72.4,1.8,11160,Automatic,Hybrid
18054,vw, Caddy Maxi Life,2017,32110,145,54.3,2,16994,Semi-Auto,Diesel
19256,vw, Caddy Maxi Life,2020,5000,145,46.3,2,25995,Semi-Auto,Diesel
16971,audi, A7,2015,17078,160,52.3,3,21836,Automatic,Diesel
18683,merc, GL Class,2016,18091,330,36.2,3,35000,Automatic,Diesel
12079,skoda, Yeti,2014,28095,205,44.8,2,12750,Semi-Auto,Diesel
14980,ford, Mustang,2018,11475,145,28.8,2.3,29000,Automatic,Petrol
14935,merc, M Class,2007,67000,555,28.8,3,6750,Automatic,Diesel
19526,vw, Caddy Maxi Life,2018,40604,145,56.5,2,14991,Automatic,Diesel
15088,merc, V Class,2018,14453,145,46.3,2.1,20998,Manual,Diesel
16657,vauxhall, Antara,2015,37617,240,44.1,2.2,6999,Manual,Diesel
15351,hyundi, IX20,2017,4817,125,50.4,1.4,10247,Manual,Petrol
16849,ford, KA,2014,61008,30,57.7,1.2,3999,Manual,Petrol
16844,skoda, Scala,2019,2742,145,45.6,1.5,17495,Semi-Auto,Petrol
12514,hyundi, IX35,2014,37095,145,53.3,1.7,9139,Manual,Diesel
18785,hyundi, Santa Fe,2016,23656,235,42.8,2.2,17733,Automatic,Diesel
15153,vauxhall, Antara,2012,35100,230,44.1,2.2,7850,Manual,Diesel
16624,bmw, M3,2018,18311,150,32.1,3,37991,Manual,Petrol
17829,vw, Shuttle,2014,37158,260,40.4,2,16790,Manual,Diesel
13939,hyundi, Santa Fe,2013,38602,260,41.5,2.2,12498,Automatic,Diesel
15018,merc, GL Class,2015,49838,125,55.4,2.1,16499,Automatic,Diesel
18253,toyota, Land Cruiser,2019,11712,145,30.1,2.8,39498,Semi-Auto,Diesel
14736,vw, Amarok,2018,54000,260,36.2,3,24995,Automatic,Diesel
15294,vw, Tiguan Allspace,2019,8268,145,35.8,1.5,24989,Semi-Auto,Petrol
18766,vauxhall, Combo Life,2019,6991,145,50.4,1.5,16799,Automatic,Diesel
17851,vw, Arteon,2019,10000,145,50.4,2,22760,Automatic,Diesel
15174,ford, KA,2013,33735,30,57.7,1.2,3691,Manual,Petrol
12871,hyundi, I40,2016,27000,125,56.5,1.7,10695,Semi-Auto,Diesel
12353,toyota, Prius,2016,9320,0,94.1,1.8,19990,Automatic,Hybrid
15823,vauxhall, Combo Life,2020,346,145,42.2,1.2,16390,Manual,Petrol
14334,vw, Jetta,2015,26403,20,67.3,2,9990,Manual,Diesel
12886,audi, A8,2018,20360,145,50.4,3,49995,Automatic,Diesel
13515,hyundi, I40,2015,101500,20,67.3,1.7,5500,Manual,Diesel
18813,merc, S Class,1998,43534,265,23.3,6,19990,Automatic,Petrol
12890,hyundi, Santa Fe,2015,28700,260,42.2,2.2,19000,Automatic,Diesel
16000,bmw, X6,2015,51447,205,47.1,3,26980,Semi-Auto,Diesel
17436,bmw, M4,2019,99,145,34,3,57800,Automatic,Petrol
14487,bmw, 6 Series,2016,24600,160,51.4,3,23595,Semi-Auto,Diesel
17918,vauxhall, Combo Life,2019,3823,145,42.2,1.2,14499,Manual,Petrol
18134,skoda, Rapid,2018,15398,150,62.8,1,10250,Manual,Petrol
18696,merc, S Class,2019,8333,145,52.3,3,44980,Semi-Auto,Diesel
13099,ford, Galaxy,2017,29850,125,56.5,2,19499,Manual,Diesel
14197,skoda, Yeti,2017,17257,150,51.4,1.2,13995,Semi-Auto,Petrol
14675,bmw, 7 Series,2020,10300,145,41.5,3,55489,Semi-Auto,Diesel
16359,bmw, M2,2016,14712,260,35.8,3,31000,Semi-Auto,Petrol
12492,vauxhall, Agila,2008,63000,145,51.4,1.2,1999,Manual,Petrol
12316,toyota, Prius,2016,46994,0,85.6,1.8,16999,Automatic,Hybrid
16519,audi, A7,2014,44247,235,44.8,3,17999,Semi-Auto,Diesel
12340,skoda, Rapid,2017,25274,0,74.3,1.4,9445,Semi-Auto,Diesel
13555,hyundi, I40,2016,45142,30,65.7,1.7,10610,Manual,Diesel
16059,vw, Tiguan Allspace,2019,4181,145,35.8,1.5,27766,Automatic,Petrol
17323,skoda, Kamiq,2019,2883,145,47.1,1,20495,Manual,Petrol
16366,bmw, X6,2016,27838,200,47.1,3,29890,Semi-Auto,Diesel
16421,merc, S Class,2019,21442,145,32.1,4,81900,Automatic,Petrol
19531,ford, Mustang,2017,8470,570,23.5,5,28000,Semi-Auto,Petrol
19457,merc, GL Class,2016,29834,30,64.2,2.1,16917,Automatic,Diesel
16177,bmw, M5,2019,2684,145,24.1,4.4,74988,Automatic,Petrol
17635,hyundi, IX35,2014,31000,160,51.4,2,11000,Manual,Diesel
15508,audi, RS3,2020,415,145,29.7,2.5,41990,Automatic,Petrol
14145,hyundi, I40,2014,66600,150,55.4,1.7,7880,Manual,Diesel
19270,hyundi, I40,2017,30043,145,65.7,1.7,11120,Manual,Diesel
18841,audi, A8,2019,8076,145,28.8,3,44950,Automatic,Petrol
12743,ford, Galaxy,2018,17003,145,56.5,2,20750,Manual,Diesel
15048,skoda, Yeti,2016,45000,125,51.4,1.2,9999,Manual,Petrol
13435,bmw, M3,2013,58125,570,25.2,4,19699,Automatic,Petrol
16767,ford, Galaxy,2017,20488,125,56.5,2,19995,Manual,Diesel
17117,skoda, Rapid,2014,59682,20,72.4,1.6,5990,Manual,Diesel
14337,ford, Galaxy,2017,32582,145,52.3,2,17720,Semi-Auto,Diesel
18967,hyundi, Santa Fe,2020,10,145,39.2,2.2,43995,Semi-Auto,Diesel
19495,ford, Galaxy,2017,28613,145,52.3,2,19840,Semi-Auto,Diesel
14408,audi, A7,2015,34995,165,52.3,3,21488,Semi-Auto,Diesel
14325,audi, RS6,2016,27000,325,29.4,4,52950,Automatic,Petrol
13912,audi, A7,2014,55774,235,44.8,3,19500,Automatic,Diesel
15262,ford, Galaxy,2017,11111,125,56.5,2,19900,Manual,Diesel
15737,toyota, Camry,2019,4998,140,52.3,2.5,28495,Automatic,Hybrid
15023,vw, Arteon,2019,3852,145,50.4,2,27999,Automatic,Diesel
17631,ford, Grand C-MAX,2016,8000,30,58.9,1.5,12195,Automatic,Diesel
18987,bmw, i8,2017,17580,0,134.5,1.5,52495,Automatic,Hybrid
15384,vw, Tiguan Allspace,2019,5000,145,38.7,2,33790,Semi-Auto,Diesel
12363,merc, CLS Class,2017,21218,150,56.5,2.1,22995,Semi-Auto,Diesel
15058,merc, S Class,2017,35980,160,52.3,3,30795,Automatic,Diesel
17020,ford, Fusion,2010,26588,260,37.7,1.6,4750,Automatic,Petrol
12770,toyota, Prius,2019,6451,135,61.4,1.8,23750,Automatic,Other
18615,vauxhall, Vivaro,2015,59204,235,42.8,1.6,11300,Manual,Diesel
16617,hyundi, Santa Fe,2019,2130,145,42.8,2.2,32450,Automatic,Diesel
19052,merc, S Class,2016,46000,160,50.4,3,28980,Semi-Auto,Diesel
14149,skoda, Kamiq,2019,2500,145,47.1,1,19990,Manual,Petrol
14680,merc, V Class,2018,8900,145,45.6,2.1,35000,Automatic,Diesel
12209,skoda, Kamiq,2019,2300,145,47.9,1,17169,Manual,Petrol
12147,audi, RS3,2016,36123,305,34.9,2.5,33000,Automatic,Petrol
15859,bmw, i8,2019,1110,135,141.2,1.5,67940,Automatic,Hybrid
14235,toyota, Prius,2017,15000,0,94.1,1.8,18995,Automatic,Hybrid
17699,vw, Arteon,2019,10951,150,32.8,2,27499,Semi-Auto,Petrol
15237,vw, Arteon,2020,4000,145,50.4,2,34500,Semi-Auto,Diesel
13102,merc, SLK,2016,41509,30,70.6,2.1,15100,Automatic,Diesel
18258,vw, CC,2014,46961,145,53.3,2,10298,Semi-Auto,Diesel
18584,vauxhall, Combo Life,2019,2500,145,42.2,1.2,14990,Manual,Petrol
17946,ford, Puma,2019,4741,145,50.4,1,23000,Manual,Petrol
19212,skoda, Rapid,2017,42536,145,61.4,1,8990,Manual,Petrol
12190,skoda, Rapid,2019,14837,145,58.9,1,9498,Manual,Petrol
15530,vw, Arteon,2019,1522,145,47.1,2,28496,Semi-Auto,Petrol
13348,skoda, Kamiq,2020,1000,145,52.3,1.6,20999,Semi-Auto,Diesel
13344,merc, CLS Class,2015,39858,125,56.5,2.1,16498,Semi-Auto,Diesel
16119,bmw, X6,2019,3455,145,34.9,3,54995,Semi-Auto,Diesel
16340,vauxhall, Combo Life,2019,3294,145,53.3,1.5,16270,Manual,Diesel
16317,ford, Grand Tourneo Connect,2019,1144,145,61.4,1.5,17998,Manual,Diesel
13808,vw, Arteon,2019,4250,145,50.4,2,26995,Automatic,Diesel
18520,skoda, Scala,2019,7550,145,49.6,1,13995,Manual,Petrol
14615,hyundi, IX20,2016,22978,160,43.5,1.6,8998,Automatic,Petrol
13434,bmw, X6,2019,8480,150,34.9,3,57000,Automatic,Diesel
16191,merc, CLA Class,2015,120000,20,65.7,2.1,11493,Manual,Diesel
13440,skoda, Yeti,2014,57737,165,44.8,1.2,8495,Semi-Auto,Petrol
16417,skoda, Rapid,2018,18428,145,61.4,1,10268,Manual,Petrol
18030,toyota, Supra,2019,250,145,34.5,3,51995,Semi-Auto,Petrol
17566,toyota, GT86,2016,24089,265,36.2,2,16000,Manual,Petrol
15291,ford, KA,2011,30475,30,57.7,1.2,2650,Manual,Petrol
12023,skoda, Rapid,2017,8706,150,61.4,1,10990,Manual,Petrol
19192,vw, Scirocco,2016,32608,125,37.2,1.4,11490,Manual,Petrol
17603,vw, Caravelle,2015,60718,325,36.7,2,23499,Automatic,Diesel
15424,bmw, 6 Series,2016,43525,160,51.4,3,19916,Automatic,Diesel
19547,merc, SLK,2013,73000,150,56.5,2.1,10900,Automatic,Diesel
16223,toyota, IQ,2011,29000,20,58.9,1,5995,Automatic,Petrol
14616,audi, R8,2019,8175,145,21.6,5.2,112990,Automatic,Petrol
14888,hyundi, Santa Fe,2019,1785,145,39.2,2.2,33695,Semi-Auto,Diesel
16996,ford, KA,2012,45500,30,57.7,1.2,3295,Manual,Petrol
16074,vw, Scirocco,2017,25514,150,57.6,2,16995,Semi-Auto,Diesel
15010,toyota, GT86,2020,1500,145,32.8,2,26995,Semi-Auto,Petrol
12729,vauxhall, GTC,2016,15000,165,44.8,1.6,10999,Manual,Petrol
18598,merc, CLA Class,2017,39950,20,67.3,2.1,18944,Automatic,Diesel
13385,vauxhall, GTC,2015,32910,260,36.2,2,13762,Manual,Petrol
